x,y,z
93166,12787,92136
97319,15411,40083
38757,49948,10602
45682,22439,63782
21745,36342,93820
89777,74184,30377
24544,16095,35942
67638,765,65850
55076,55584,34360
97836,64214,86307
59410,42062,77099
35292,28271,50531
4358,29965,18511
89888,20795,21330
22470,47621,47342
783,83044,49583
57177,87830,61463
9439,89334,43049
11145,83559,77396
99241,14464,5366
9105,7252,87804
57918,87547,66379
9790,8764,26430
36874,55700,69984
19471,12636,4821
94009,14362,58909
55848,52074,28644
89227,421,85186
11439,53440,62176
40801,59560,17652
59059,34573,33278
10728,22659,73464
49578,10498,94616
10829,15140,52480
19458,91600,77645
25523,71497,37916
28721,65183,77607
41516,39673,6208
50276,33925,82510
31088,87872,89405
86618,45321,25708
68282,50230,93502
34991,27808,21249
61377,67279,73725
3304,92281,17364
83586,96221,33219
22027,14227,17010
79849,48367,51222
98,68434,77788
82857,33724,23202
2225,33155,7274
89449,18354,73335
11376,65302,51154
38228,5389,90462
33289,88163,55361
88679,96291,45931
23015,32361,74591
17960,99899,45633
93491,45129,67917
33183,72488,76327
85179,36871,66718
99745,7870,56331
65132,85889,88384
69474,66261,1462
11020,84536,56410
81339,81835,7833
12532,41098,33845
24839,51326,94431
32669,17565,72881
1779,80857,9518
6645,76233,95015
22784,32118,53326
55045,72366,11362
54987,33758,64590
63527,8411,84691
92419,59514,1026
93517,72663,94139
1778,93270,89628
24100,25666,64248
52665,21261,52645
67105,27743,44934
46628,19877,13541
34773,97289,60838
55952,64036,82988
21725,34510,27326
36612,45259,78461
75818,37129,16170
8683,7074,46422
84358,28115,14286
73147,23068,40819
14598,98035,75464
98961,14359,38389
24012,9953,40492
76843,78113,37421
44714,82185,44293
68887,18889,16575
22451,20396,19157
81156,92995,3642
85573,94312,11162
20811,37336,99049
32799,36947,89058
78770,83873,68060
71039,41257,62302
9406,90294,8437
30889,67426,2036
31899,19182,82607
77296,90188,46252
68364,43702,19456
1647,18785,75588
63328,91573,77181
61721,61140,16358
789,75263,93325
33463,62818,89314
87171,69793,12057
97554,11213,25670
51140,93306,99770
91617,75131,33533
21583,80900,99255
28278,85205,19027
45536,4923,51081
67520,77491,43114
81045,89148,44702
56344,8970,56730
7048,71200,77440
94502,18554,84779
49522,75637,17074
59531,56500,45818
52057,60731,35929
80053,2212,7325
393,6777,66346
5065,22270,27349
54012,98370,57460
45833,18846,87742
78196,18779,14456
38996,1927,63571
72926,8887,49779
62452,86070,51368
13965,5270,17483
85237,93390,88443
88461,66525,57559
36833,15246,23012
28080,13870,58333
70868,56860,48351
75337,82776,16004
35657,32057,24094
70302,94990,33056
58070,97655,40281
28046,36490,29544
56110,51299,5238
83607,48060,41466
75357,79073,11476
37503,56110,9492
11229,47566,45390
7544,45717,86952
27479,87886,11922
52489,6463,65627
65808,88864,14961
68420,44495,6830
60922,73040,73036
79752,71631,67681
54406,11276,52112
69965,61753,88486
45958,79786,40768
80452,17950,29599
27316,10074,43033
74428,36573,15459
3672,40776,37830
87317,69204,47034
75293,38054,56501
49327,60027,69825
46528,25702,17542
54480,19357,27064
49876,2522,35395
36131,18730,33404
13623,6478,51275
19358,44065,32231
78294,58881,16099
93270,89024,32864
12497,45939,10093
91692,67832,98352
61978,600,69268
21573,29221,8200
71086,65067,25906
2832,89746,14537
37915,40559,65363
63594,38671,35245
6602,58975,80588
10303,63832,31537
97475,55553,1188
35225,79509,3481
27103,33052,5593
64591,45197,1875
39278,36985,86396
1579,76110,93811
33957,34898,83028
11107,79729,66327
73829,89730,16479
99529,32892,98667
91226,50337,58783
65561,88856,17862
29520,86545,952
70500,66952,82793
41257,3912,76391
31151,64494,18177
50480,31719,40657
78014,37373,81832
36273,2202,1394
37713,21802,1089
5868,62441,66294
62873,26709,71642
26629,64596,54417
99541,9482,76287
53213,89211,4071
12098,77131,45354
36585,39664,38828
70898,63535,39901
47512,39768,44239
10081,52938,59948
68162,63250,44893
68944,86811,29412
73412,97491,6518
16642,39591,50136
74331,59006,8535
62979,84392,61146
54134,68293,12798
11485,20883,22144
33013,96366,23153
44607,65890,23520
72029,19603,93490
29928,48043,10016
56775,54591,36761
46724,43494,67695
13912,47387,70649
77733,48769,49756
18383,33926,73637
25144,72659,60591
51229,98187,93467
74629,39094,63218
28284,72281,29073
96526,21745,80096
7612,59596,8920
5804,47119,46594
95685,17586,18099
71495,57199,31446
45061,70205,73181
82724,2581,75300
10195,93267,65252
12154,50505,85812
95935,39510,69899
71329,91970,38813
38754,40100,71910
66022,24938,49792
60522,56814,50081
99636,74971,54460
44058,81298,10155
86467,39752,79012
84598,38696,14001
92161,80232,54830
27566,66757,13409
49966,53510,23407
7708,96858,1573
55259,4714,17004
93275,54382,63446
67480,23430,85131
3785,65064,31366
84082,27377,15014
13703,73959,42093
31637,29749,91072
59919,36014,90713
87387,33176,22827
69709,67925,32067
97301,75369,35
55413,19219,94169
74367,98846,1731
96153,68109,94374
12199,20340,68304
77531,45347,23849
75816,77284,69578
3022,78834,5241
22800,89533,96691
67602,21028,9973
29282,11857,65068
15049,34502,36460
89658,63109,41503
2842,33126,23355
69846,27408,50843
24397,53425,57644
3361,78397,37849
92224,23724,26369
99478,89034,32578
9419,98127,49964
59429,27550,1542
74859,96416,44327
27676,56699,98789
45205,9250,55550
20787,87147,99387
83522,4539,98618
45173,27833,12082
97073,5674,63324
64151,91379,19499
86737,86344,12021
42214,18948,39066
14401,958,34957
42276,17696,70009
49170,88721,88133
37291,88026,5821
70072,93244,89425
24818,60662,69517
49352,2298,91591
56605,54989,58381
30501,39811,31409
23323,67681,49951
45065,56083,6529
76996,87578,64717
77648,56647,41128
88274,48413,62663
76749,3197,72428
41836,19231,59259
27763,16961,68706
42855,91595,94454
52318,5646,52241
72040,53537,32389
87442,8256,37210
4632,51065,94720
45546,72809,41004
11826,52487,80165
70056,77805,17770
45489,54500,29946
99939,58344,16542
68700,92270,90409
23151,24336,12931
32410,26469,49919
35363,34630,91288
66058,98073,35953
85928,66257,15291
76429,64731,81324
23797,34956,61438
1147,66427,74354
27774,51960,79883
6496,9292,9784
50248,68312,64105
50586,65305,40729
79677,41380,80981
55091,22120,51199
42716,42244,74033
72971,98679,62453
92914,57140,23675
96754,60187,96147
61298,14645,86827
3711,96868,39415
82371,23137,10462
80200,24182,87717
18608,43653,10318
23599,40897,2521
79009,74762,97670
366,6255,63661
29708,41363,73604
17192,32194,48544
90419,1387,56318
66673,2897,17699
75244,3064,59954
68191,6451,3090
83892,8268,87447
90624,27354,73862
15393,87537,74990
20850,23378,13450
47212,46172,77999
34896,76677,49248
80718,7565,97047
90744,75138,7359
45418,53584,69532
79690,68561,25775
57062,19489,51272
22793,97267,90296
93280,39041,27355
30914,50198,56856
78325,19954,77031
23,61868,69975
55265,7310,90404
13627,63222,38942
53791,29030,17019
19694,15338,88310
80862,76979,15226
92205,42621,44260
21719,29947,5533
43398,48851,79633
63796,89073,33405
4102,48070,57745
50234,17672,38748
48142,12764,93424
76236,68488,17838
30841,85684,12169
74917,36122,91770
45252,89294,96732
82051,63811,92419
78584,42383,38099
39653,63932,47398
11015,58978,24600
52707,51986,56266
48267,18946,97804
96500,98887,41423
62974,50556,56737
47373,56549,69736
25468,80172,11293
48977,98378,33174
28236,33344,50155
9530,80866,83316
68163,84822,20111
16523,79329,42376
61624,31663,14132
31758,41960,82667
41832,83907,80923
24495,76734,29042
37543,30537,44838
38235,18102,4890
94433,57894,5672
14349,81821,22041
44325,50267,79998
66788,46709,20110
93644,40440,1835
12466,81045,94612
8839,83554,10764
7723,83785,39253
69117,54674,18250
87407,11796,15236
97658,54495,33328
67019,30042,36042
37809,83816,1208
85011,38711,84331
31091,32135,75192
75451,34553,84294
49378,7155,32478
71102,19763,94928
61710,91509,2823
14976,41926,90703
19704,14578,72259
85639,34936,29652
25676,18345,82903
94510,90532,18860
40800,76650,31368
17734,42239,37235
14158,45940,29146
27689,70056,98835
72336,92884,21481
51182,51119,4296
32942,8940,5863
53824,55157,92700
27908,19220,23700
99262,41466,98668
32688,32579,44791
41858,55921,53821
14543,4174,8860
87168,84105,85978
1484,85498,23493
53999,12551,6271
76706,4595,69040
99786,4231,27892
64547,65460,47715
87658,44280,58813
26172,78661,56831
33886,33139,60312
193,8802,77765
85935,24452,58855
66748,42089,53939
63852,76554,57664
36755,64956,12588
88447,67237,90381
44772,90295,10171
95557,97306,23428
20238,19796,8495
15631,20801,82482
41118,75674,68266
8015,24079,83319
51233,41731,57466
34318,53512,67739
79304,56944,72108
3179,45685,62376
89144,26266,89071
26317,18670,62300
58738,93349,55099
42588,32486,56732
23134,81002,28159
77357,44467,53061
8418,8025,80299
53289,97885,20299
26722,27964,91076
30541,38876,23168
56901,62630,15588
11001,2151,56623
17666,54795,20354
58604,91363,61538
75845,23816,37164
96297,26807,70813
15883,6085,97220
98908,15891,85422
55970,10276,17534
38998,1288,62365
67315,27140,18679
481,223,51221
54793,61663,54636
87091,85883,28132
97356,81000,70454
67403,41145,19471
53828,81425,63773
87090,74218,99717
74053,71747,79752
66223,41607,33195
58712,93462,40204
51737,37559,53086
40983,94584,82637
91134,22509,19160
65768,19286,11814
83646,33352,81318
76407,77899,27952
11850,58518,80287
62233,65780,25370
99407,68213,65515
48675,58452,30486
43820,69429,58686
92128,29313,10641
83728,60212,30581
71463,51957,5900
40093,58623,43603
80429,42688,94101
60726,86623,75202
21731,1136,27589
26473,32189,89240
48687,154,38952
67693,3339,44782
38247,99971,43849
63344,51578,47049
40582,39554,77026
98816,18275,98564
20494,14200,60453
46341,22716,53248
52068,75166,62114
776,7673,3864
80588,41163,9353
79666,15423,37412
39959,94108,96453
31816,70824,58661
68290,60463,59572
97081,34852,65735
70109,63333,16073
46899,18218,83338
7058,98251,26629
66310,52497,89897
39661,48641,48823
55899,68998,69655
26465,57886,21274
65919,72901,89211
77103,96196,96446
1048,72885,60233
20908,80123,76955
36598,52790,15924
71266,46449,38241
99062,73225,16811
75160,51528,72458
19421,3999,76909
92420,81381,93082
12652,40934,82829
60026,84113,55628
41363,8652,79843
97747,34343,33247
47623,56775,48956
38886,37430,64099
31491,9661,66664
49840,97361,32236
17463,73286,51013
52050,60168,37370
89202,27652,78936
55384,43876,23364
20610,91587,91805
68830,88496,8622
78811,31000,63054
13747,66753,87705
18739,90629,78908
54663,9352,99720
80724,12493,25854
8073,49624,43680
47434,55779,96467
20033,39437,82420
86352,83739,35274
42179,58379,43020
69547,184,30294
16435,60060,87116
46023,82204,23806
62069,99040,84759
90294,13040,40239
3410,95014,1778
27448,75626,10179
60326,1249,92741
91750,30258,18654
96904,87832,57147
58305,75875,65994
62984,73979,68279
77677,8201,28872
25596,49423,82900
51188,1692,66291
51507,85871,64003
62649,80628,886
75535,49885,68095
84340,17544,76339
81956,58142,85457
23298,3585,89513
40001,23318,87850
74351,24490,108
57297,67626,56111
52110,37161,39485
27533,5968,75336
54241,12342,74059
5948,54100,3504
55244,24816,1754
15029,86409,93001
61895,3823,16921
33797,17067,81296
59912,79744,44144
72492,37378,37448
44845,19645,53132
52157,81949,86722
55981,91947,19072
59196,98036,27832
8188,15002,63692
19575,37217,62174
2044,60785,70328
37087,2785,96111
11730,27817,46625
5045,96601,76888
67275,49003,45212
70062,60743,86065
98864,34302,8286
99781,94574,38205
28394,47862,39550
55117,58484,19734
54656,36333,75760
67965,32060,26401
53482,99596,94846
16425,35675,23606
64618,79440,39666
15500,27849,22719
35936,43920,85653
14924,9348,41511
77750,22830,97901
96930,63230,4228
22721,75181,34609
10919,46304,97715
86988,84215,88448
60938,22704,71322
4956,78220,51803
95973,90323,44553
78895,88772,20511
65240,779,72598
39135,23262,53363
67554,98219,74393
8093,84077,63053
86796,23537,71647
85231,45203,93058
69172,31510,59747
55813,30470,22252
19075,465,62820
37840,19031,90859
31988,4093,89797
63896,54699,29211
26409,91690,93710
50816,16914,25534
96239,12759,97712
88284,29817,50447
47375,33950,31077
13880,65229,54915
26072,79543,75534
51104,44667,45962
74020,50176,12150
61768,78206,27567
98278,26396,87289
84364,61317,27005
83968,1352,4586
52468,86325,51057
15219,64152,60679
31089,70993,54939
46058,74998,58674
62783,98027,77771
55605,71973,44771
2927,80961,61773
85383,85437,49658
26934,23548,12254
6605,2277,42960
4561,38298,73483
46978,1737,36170
89545,20335,72429
24467,57722,56345
80811,60841,97663
51851,41711,11174
61392,70921,54211
8867,93128,28744
52338,55663,32948
60099,52520,39930
7439,84965,26061
16793,55792,73236
52504,34874,75137
67825,41357,28146
85975,90142,1794
1934,48652,26848
8165,3470,88802
6368,88050,47380
72587,14945,30685
73046,93997,60095
54158,2240,14051
74466,36388,19354
35700,44069,51652
75039,32052,69727
3511,97367,93761
54258,88592,25573
24573,97235,25261
65368,57600,10724
24649,80439,82769
44958,82981,43763
2182,8480,52396
74455,9790,29065
58696,27677,71003
60084,13295,77685
590,90265,42542
20476,67652,75987
18629,40068,31702
92894,92882,45738
3954,28949,8639
24294,26055,53826
44119,32225,3582
97971,80695,75959
60251,31711,68581
31347,67669,7851
47316,98902,96815
83560,55890,85613
2459,86178,29683
1148,64812,91912
33227,50169,18412
67556,31919,31118
87148,38083,26796
95184,59524,98097
54320,33647,21510
89622,23834,83318
95473,31459,95430
50591,43293,45787
47856,18742,59223
14713,83852,56112
19062,68124,84898
78578,39894,12289
53664,28129,21272
14734,60173,72146
74734,79704,55563
505,65021,52185
70403,11163,27144
87675,50391,28555
24556,72540,96627
72319,26482,91208
44484,2362,34672
62829,34198,42025
39814,98661,65935
33983,21624,31810
96274,18738,15335
8543,93973,59250
96617,26791,62898
30352,61694,27789
21663,45112,24116
78491,55978,33999
25266,68137,30728
85934,84253,70070
67473,82314,64017
35840,50359,27382
32437,76422,66641
83890,29196,32965
64616,62843,35708
10583,36479,35530
67963,50361,81978
82984,65878,87854
18051,21071,35236
65992,58579,67772
47069,15083,30699
2435,74396,2526
17321,68930,94857
6428,81517,79964
96100,20992,63314
45837,70499,89363
76632,39359,6599
81897,32690,30576
15839,39066,91928
12780,94002,43099
26954,44886,41772
39143,2956,67371
60287,63057,1332
18195,97024,56668
24584,52071,70553
50430,16758,54473
82428,92810,84647
11313,61267,94266
75484,10317,80591
48961,15276,33170
41815,62033,64000
7071,73968,46757
61981,19676,675
60965,86350,34341
83428,10277,39809
25265,40932,20746
13130,47427,93129
21846,56498,45695
52391,2127,1616
82829,69701,67701
38849,36236,35239
85615,83921,18059
49183,83939,44350
63385,18939,76797
41497,12961,54804
94199,70741,46661
90292,40116,88981
88219,85523,83177
40144,25079,89088
16399,60354,23221
3627,25619,90284
81222,12420,44476
1065,7402,77994
10737,55881,84988
61309,53559,53816
61139,60920,62889
45748,99151,70116
38709,77170,23131
76303,17189,71966
89226,3708,15180
37445,13150,27950
88555,88352,89522
43486,84366,16744
66560,94648,88574
82577,18781,47993
6510,93158,70436
4298,61469,13485
9103,85282,29390
68828,60950,49931
64052,24175,17650
7228,14700,74263
71274,273,84989
364,54907,36730
78391,73076,72115
93423,81218,2843
70542,74326,53670
84617,30894,53702
1904,64967,99428
74047,95447,11595
33752,67659,77916
31185,77751,63095
22237,20813,95669
6467,24215,13792
77340,40582,1762
30729,18072,48209
13222,70528,75043
29200,88031,44337
59395,10158,4641
21376,55526,46813
81001,5873,27063
25968,91298,5430
69911,24086,94507
24032,86392,15060
5295,35011,60779
38642,57895,54215
15369,97875,15940
33961,59788,15775
67081,85923,19931
69407,16328,47943
62631,44334,17072
96509,40629,19911
46801,47779,35600
18390,57984,12092
63656,49130,53545
72787,41670,69904
81316,34105,51595
8889,72771,95359
29433,75022,39807
82878,96019,21877
26776,90370,84905
70720,72867,56114
96907,22748,49046
23466,43357,3721
77695,9769,28783
115,58036,70046
54063,17041,70740
57198,78143,17561
12246,39913,62224
19867,78932,4073
53381,85670,89252
44413,13127,74381
34164,57176,76533
56394,16799,23438
92188,60296,65119
87078,9372,15717
24401,76109,37109
26475,72118,1517
86251,66042,57883
28763,43001,64615
88097,8313,49321
56178,392,19793
18930,67524,2434
60141,16785,79514
3416,93732,84272
49702,44374,38350
84648,92463,33139
64977,70770,43750
27364,73270,93141
15744,60380,848
13193,14807,90405
69210,37117,28803
70328,32300,50275
48551,25912,98076
80616,83650,73337
32981,42625,12467
68391,5338,17813
1977,86082,17198
42634,11448,16536
7146,35119,47853
2954,20220,13058
7158,36482,25782
47127,45016,67137
67932,22471,9400
18230,47686,94971
55715,71793,20795
29339,98510,21988
73470,83585,35276
92372,13310,18347
30246,33008,14692
23150,83243,86608
52184,94411,55300
25042,91561,95964
71391,95995,21348
35804,46253,71655
31020,96499,47393
81112,74676,1057
79180,83686,61024
30321,11456,70826
44649,43485,14470
79358,13496,88034
36197,52345,16239
40070,15727,80788
87270,50287,11500
17137,2248,58454
67759,37675,56921
71693,18556,87158
64758,67460,53898
96024,81563,93486
20206,24775,90449
68917,85817,98685
58664,69710,23292
54200,8474,28249
68977,61900,89609
1278,7403,26064
14291,23860,54378
26795,45309,18199
99654,29948,68603
9698,74164,2443
54011,59984,58975
48120,5588,39567
85624,45954,58287
15054,2649,56557
79857,76356,79238
15838,39168,94502
70215,29644,29898
6527,41887,748
41388,37139,32319
84671,78564,67946
44783,69045,29484
97815,80501,31119
44951,80981,50962
51409,70968,44289
18212,570,87997
20174,91172,32159
14104,32509,65336
24582,91794,31608
9630,3438,24770
83578,3277,92524
24687,96768,93366
62623,71759,11076
97726,23468,13008
30408,89867,47261
31465,33327,46656
16494,19465,79619
14246,83162,42907
51057,85054,71278
21484,25704,48533
74384,90623,89867
80248,37811,40139
16354,91533,19204
28436,11289,36108
22570,74522,95267
31320,20326,16458
29121,77164,37601
9595,88515,33686
43608,89592,67591
81104,85633,16210
39454,63335,87473
78988,15525,88385
43620,50146,94759
61762,85036,67727
24064,53817,2043
42686,81768,82987
37286,3932,31690
98080,59547,44045
56391,8976,25704
72765,65453,68358
39147,13344,99351
87145,22109,19664
51232,43432,27427
40960,6587,64065
60657,84446,97459
27872,44744,10416
71679,5479,27193
41211,62761,78580
44802,77461,28892
10050,92835,12149
94974,8295,49980
91863,86582,93649
21959,35960,4970
86841,57836,56902
70238,94873,38398
25221,21123,41148
27696,12525,67014
96552,47085,72755
23425,85061,47558
59779,2868,61917
43152,82163,43972
40053,56259,23499
24196,79758,69652
40458,38790,28271
58174,6056,6907
26099,28223,58223
55532,80951,18279
35481,23997,39459
42597,81906,52705
5171,78771,19272
30958,51537,51724
1592,28377,29403
71054,94958,89644
90715,67847,29919
69932,19304,86575
95351,38907,97001
51476,13671,61112
36561,29177,60383
28374,87618,28654
17113,81373,6024
65220,21135,48681
48319,92841,71620
32105,49034,68595
46728,20873,2247
81231,1356,4695
76971,99762,71883
6796,48450,40663
66278,90966,59012
97544,22729,75222
72368,74189,36768
32899,59223,13226
17435,69671,1760
7904,74246,8261
30178,54720,56276
72398,74182,68758
11672,30235,24226
18645,27631,7702
9043,30362,8722
57942,51416,10190
24966,2347,77743
57636,43509,24487
17690,71582,16445
75667,27455,70464
96776,54117,47616
52332,86965,11627
156,50550,57396
25024,84634,6633
7698,4804,51268
54226,85786,70844
6086,7807,60431
22392,30801,76961
39859,72419,1180
68349,49255,31108
24891,41551,45320
79642,48246,20748
43767,78493,24887
5794,68351,85962
29485,60525,33229
12731,76780,16480
13881,10685,40857
14002,35471,22831
54079,15628,74421
71678,41058,21950
63403,80865,44205
25185,33913,7315
23678,71416,69189
19936,88837,60040
81102,61820,20461
7583,62782,81551
75202,16262,78163
19821,57353,22609
67092,96338,72183
15388,34255,47281
74514,6848,25857
339,53206,43961
27261,73301,731
92423,62016,63872
38924,14466,81425
70852,27159,46779
53687,96371,89987
41423,70141,96247
98402,58564,66827
10215,24634,83458
9773,1761,13254
66194,11301,22256
48701,79564,20202
65092,60826,63566
61100,89635,83999
38297,33394,15045
35532,49071,56608
71490,42926,49475
57508,20771,95624
12115,44510,34479
77031,68074,52871
94790,75452,82884
51882,80516,70379
8271,90563,71731
24375,65296,57679
52647,30266,45565
48303,83674,75712
45580,35672,97999
35307,99479,23954
75765,88895,71370
80355,36527,27624
46171,79342,97626
75941,65490,85808
35195,78395,54847
93533,91703,77682
35154,51048,28598
88571,72878,31553
6279,39027,90137
73367,15253,16893
6244,34250,28312
48960,80860,54703
1488,5508,59372
62117,33667,99361
64245,82473,25441
35182,55366,78127
58466,43352,76047
64155,47457,24128
6171,43163,11844
24487,18026,43421
60345,87930,94409
9675,33301,45646
16906,71989,48621
3335,61902,5380
5540,99223,4635
11935,3707,18164
84975,85652,20984
37152,98011,29734
20631,79276,60791
41129,36463,30169
1131,74843,28735
75825,91407,92562
19952,10586,98600
50641,24071,55935
84258,42147,58076
77882,25253,84700
99343,98972,80447
39852,61038,14008
28396,19625,16862
23700,98590,25801
28226,20835,98831
87015,92833,66909
35448,84748,82716
40557,67393,33754
95575,69426,55648
83300,25160,247
28788,98121,3902
55429,49095,73699
62352,53916,81188
21200,5416,96716
34870,73397,40343
68385,86868,2164
20756,52245,14275
22056,25657,97247
25801,16895,91244
75741,53377,57258
45906,1972,3851
42721,30950,79634
27800,86542,98425
95076,89641,59754
73758,16014,35598
15516,26880,59927
69183,81614,53197
23090,87322,95719
16598,20163,16042
45073,48522,88652
77374,19864,16611
24178,69907,3999
41911,39831,41439
78127,89973,28191
94799,97508,36647
13240,40261,58402
99716,29047,51388
13005,18064,34039
54068,28786,14926
96600,22056,92782
70337,39378,13729
40088,80932,30010
28560,48230,8641
16748,67928,30743
35625,8320,42632
7371,67649,89002
80423,247,47580
10301,4614,47463
41138,87574,35520
31311,68544,73375
48810,13137,19265
6589,2661,21677
12468,65895,88215
43472,1594,16648
1598,24293,51133
72988,74455,65262
10890,23868,27385
77858,95341,29105
5741,4288,53243
9284,6568,34473
38884,41958,7539
67345,23231,87671
2913,65096,6754
92023,70946,2214
51378,43863,3884
83387,78468,65022
835,22215,80714
18662,75190,16865
29546,81481,81018
69918,1483,54470
560,44529,99694
38482,29109,65638
35992,4573,10360
14230,45632,79364
84968,66528,82068
97511,80252,62080
41864,3788,17771
84130,7750,48069
66187,99837,2879
79002,56206,6306
29115,60333,12563
85200,36875,93672
13582,57808,34970
61827,49511,38273
3741,99617,52123
78726,95033,68795
87666,71461,50017
42227,55613,78650
32427,97685,38863
81688,71369,56936
16559,25384,90948
8895,77250,86979
64009,53990,31273
55618,35786,90116
2308,27613,23654
51658,96600,59264
23127,42051,22035
38607,97934,67797
98256,83459,45095
87697,48972,87634
14385,49432,22305
75885,17764,93639
65656,38536,50804
28955,59765,43845
50887,87069,91317
88621,87723,40473
62308,35010,28780
79195,13072,93841
9361,93933,84955
80500,46036,73388
48294,8001,7843
887,48822,86273
92417,85190,69594
16451,28204,85677
24496,67313,87992
72714,46913,77506
56128,72471,98581
22802,26721,23799
47957,81770,90402
36859,99575,30263
99047,96679,84727
80026,8794,2218
13431,89874,59537
67469,85638,43283
47722,57598,23301
37322,78716,19813
61019,17612,18758
87924,30075,50258
64762,27131,32486
93843,32705,38860
16623,3176,74929
39150,31004,19262
95943,62922,20608
33172,6564,28004
95670,20856,67453
27438,34370,348
4319,58468,31579
70633,88616,58075
58080,77567,96330
80017,71180,12565
40462,55778,48179
72968,86697,34454
8905,50759,31825
48905,99350,67306
21050,10875,85552
9162,23889,9042
68984,59299,45471
7113,77894,57947
65222,96024,87521
63956,62300,78841
39376,21616,7643
60903,16376,32288
5994,14678,61669
79062,27888,65447
12325,48425,93519
34195,1890,6921
36781,90883,45909
12909,88326,48986
38138,63989,36090
24794,74837,8386
25008,55115,95929
76479,17437,36985
66358,86826,66673
31629,73865,44230
30736,82266,18337
66770,85448,97339
87989,50964,19378
1538,24538,8263
62748,68076,22790
7709,56914,51449
65677,41658,46120
46976,47312,26497
83225,94888,91802
53285,78636,51700
66854,76055,76092
23699,14429,63070
71984,2065,3132
10454,64093,72210
74662,63976,31250
95693,75699,93705
32018,72681,76589
119,91694,38673
25715,68977,35566
10628,12755,92269
38638,54541,36792
84719,60185,18699
47872,28374,99173
96961,46421,42372
47749,97181,56488
95307,26202,55323
90364,79517,29098
19425,95519,41143
73228,12039,51869
42606,95976,49738
3058,99161,66655
29538,70863,82153
12929,37210,54563
53753,37391,6703
2691,99877,1722
21167,16312,7565
20310,7373,81736
69251,70827,3506
6805,46026,31857
57206,25951,81998
72129,64314,1115
71167,40475,66983
34573,82105,43211
27208,37656,46599
45612,8816,42737
84389,86864,16602
87161,27031,47734
63685,48532,78493
22738,22881,71701
59054,87123,11819
43908,87994,81910
64,36040,4683
49453,57282,33554
60397,74731,42529
75269,92615,35799
38097,82997,46082
83854,73114,95490
65674,28645,34546
14197,47523,61857
31234,69462,61219
74419,96820,714
96621,55532,15269
24373,78783,51289
43861,11887,32656
38131,18555,97003
79141,44464,6704
72899,37490,742
60898,64413,46506
81742,62405,23590
53158,32245,30778
98170,61077,75493
5579,96189,4379
63067,35614,13172
75014,24930,56481
72969,44690,95248
9329,82760,84421
37693,94596,83211
72943,97649,55017
42970,40255,56232
90644,35136,37657
34881,46141,99170
46947,20488,52237
44015,73977,29383
78398,71682,76057
86860,89971,66259
32085,38510,23454
14977,1538,77674
61457,10824,2719
93737,37776,47786
14450,29175,55496
9160,45917,96602
40808,52302,56281
89382,28834,85109
99883,24844,33173
20019,32875,91520
49917,45305,61969
16038,53307,88867
72026,97121,23184
42490,73723,91067
54585,42775,24650
93085,76218,63379
61149,92646,64651
96404,51225,64866
98928,87510,67161
98947,31507,12583
83624,80587,82558
56993,66342,40200
31700,14602,15078
18352,41861,14636
81103,78892,5952
32070,86560,87947
46114,9607,52444
86446,66094,8786
79728,19668,45740
98772,61666,46387
96263,13715,14326
14380,8519,97744
81225,70439,45446
74197,53583,26364
21178,44179,28791
59256,40004,52391
35144,97197,79125
21532,78513,78068
86528,30001,51743
77941,83322,51554
12363,6716,72617
31345,95189,19930
64797,24208,53669
72421,15043,59300
37578,22926,69112
32261,99226,10927
1470,91078,24830
62586,61245,97481
2806,5410,89328
23665,9252,46141
88627,12947,23763
56697,35896,7795
96631,27651,19164
7085,76404,4998
8894,61159,89953
39869,39150,99718
60524,12878,70453
9549,36559,71629
7323,70059,53071
38298,82597,13040
89049,54835,84637
15590,50495,6995
89029,1793,59811
8245,479,443
48783,25261,25849
81825,64973,28425
27801,63056,98842
83741,28023,61838
96639,33435,94638
62562,83355,55258
17508,7008,89842
24109,78055,35095
16827,49830,85523
27052,67298,30750
2493,32796,36247
85932,92299,31748
21616,68405,51160
82435,22422,28498
24797,25595,45129
19626,24713,77583
57624,19500,69534
45826,95131,69674
80918,56907,28223
76006,47205,81216
55395,41997,20339
8301,35294,86494
60786,68235,95867
27303,27360,73908
88478,54126,31699
17933,18971,26624
16524,5529,46159
24737,45655,78898
67386,74168,12264
22765,15913,16558
27707,41716,9968
38226,96802,68654
63532,13943,12304
88360,5651,67990
35668,97524,26148
90719,23164,34297
37948,91410,40106
71307,19405,55670
84032,31825,74804
73920,68163,92905
29652,89228,39995
78704,95853,87502
90344,10135,45235
80453,90842,39638
85821,55078,94071
28772,73341,26511
30432,82141,4981
68248,15560,1878
17507,2257,59425
33118,5103,36961
85002,4859,46395
13011,8455,91368
31846,21669,63879
33638,1949,19583
14592,65366,89194
68916,81428,11882
27471,33633,1809
78780,41002,5827
38222,83521,92437
29153,30998,89470
23454,37100,14971
23577,16173,52612
65424,7146,31923
23316,79507,60195
39407,31212,69697
88668,70131,39685
21341,53709,63
55019,59745,19448
85885,78387,86349
42650,34520,56056
17979,87176,71400
24193,67620,48560
40889,16652,20274
1428,61041,77045
85532,33810,95443
59482,12298,61878
33699,95967,37398
77718,90210,5235
22161,68273,61490
41689,85964,53087
65869,49536,56348
68375,56640,98577
92757,15200,2924
9881,5611,96068
54867,83014,18637
56666,92989,34022
